time,SPX,SPX % Change,DXY,DXY % Change,VIX,VIX % Change,Mortgage,Mortgage % Change,CPIAUCSL,CPIAUCSL % Change,PPI,PPI % Change,PMI,PMI % Change,T10Y3M,T10Y3M % Change,TVC_US10Y,TVC_US10Y % Change,OECD CLI,OECD CLI % Change,UNRATE,UNRATE % Change,USINTR,USINTR % Change,USIRYY,USIRYY % Change,INDPRO,INDPRO % Change,RETAIL,RETAIL % Change,CCI,CCI % Change,S&P Sales,S&P Sales % Change
2019-01-02 08:30:00-06:00,2704.1,-0.021952486,95.557,-0.004863367,16.57,-0.348151062,4.46,-0.01978022,253.1,0.002376238,199.1,-0.009452736,58.4,-0.064102564,0.22,-0.083333333,2.63100004,-0.02047657,99.82040596,-0.001285144,4,0.025641026,2.5,0,1.6,-0.157894737,103.9603,-0.000839039,4.44E+11,0.010929882,91.2,-0.072227874,1343.01,0.012912082
2019-02-01 08:30:00-06:00,2784.49,0.059013021,96.221,0.006948732,14.78,-0.108026554,4.35,-0.024663677,254.3,0.004741209,199.2,0.00050226,61.5,0.053082192,0.28,0.272727273,2.71679997,0.032611147,99.72456638,-0.00096012,3.8,-0.05,2.5,0,1.5,-0.0625,103.869,-0.00087822,4.46E+11,0.003735241,93.8,0.028508772,,
2019-03-01 08:30:00-06:00,2834.4,0.02657464,97.211,0.010288814,13.71,-0.072395129,4.06,-0.066666667,255.2,0.003539127,200.8,0.008032129,57.4,-0.066666667,0.01,-0.964285714,2.40680003,-0.114104808,99.65446855,-0.000702914,3.8,0,2.5,0,1.9,0.266666667,103.2684,-0.005782283,4.37E+11,-0.020015388,98.4,0.049040512,,
2019-04-01 08:30:00-05:00,2945.83,0.028732632,97.52,0.003178653,13.12,-0.043034282,4.2,0.034482759,255.3,0.00039185,202.1,0.006474104,53.6,-0.066202091,0.08,7,2.50359988,0.040219316,99.58445085,-0.000702605,3.6,-0.052631579,2.5,0,2,0.052631579,102.8157,-0.004383722,4.40E+11,0.006658518,97.2,-0.012195122,1361.47,0.013745244
2019-05-01 08:30:00-05:00,2752.06,-0.015544158,97.609,0.000912633,18.71,0.426067073,3.99,-0.05,255.4,0.000391696,201.7,-0.001979218,53.5,-0.001865672,-0.21,-3.625,2.13319993,-0.147946944,99.50838434,-0.000763839,3.6,0,2.5,0,1.8,-0.1,102.9,0.000819914,4.41E+11,0.002460248,100,0.028806584,,
2019-06-03 08:30:00-05:00,2941.76,-0.00194587,96.13,-0.015152291,15.08,-0.194013896,3.73,-0.065162907,255.9,0.001957713,200.3,-0.006941001,50.7,-0.052336449,-0.12,-0.428571429,2.00679994,-0.059253701,99.43025865,-0.000785117,3.6,0,2.5,0,1.6,-0.111111111,102.3826,-0.005028183,4.47E+11,0.013788489,98.2,-0.018,,
2019-07-01 08:30:00-05:00,2980.38,0.045404327,98.568,0.02536149,16.12,0.068965517,3.75,0.00536193,256.2,0.001172333,200.7,0.001997004,47.2,-0.069033531,-0.06,-0.5,2.01609993,0.004634239,99.35534623,-0.000753417,3.7,0.027777778,2.25,-0.1,1.8,0.125,102.5756,0.001885086,4.47E+11,0.000617513,98.4,0.00203666,1378.74,0.012684819
2019-08-01 08:30:00-05:00,2926.46,-0.007562431,98.807,0.002424722,18.98,0.177419355,3.58,-0.045333333,256.6,0.00156128,199.2,-0.007473842,49.7,0.052966102,-0.49,7.166666667,1.49940002,-0.256286855,99.29377063,-0.000619751,3.7,0,2.25,0,1.7,-0.055555556,102.5928,0.000167681,4.49E+11,0.003924155,89.8,-0.087398374,,
2019-09-03 08:30:00-05:00,2976.74,-0.003560315,99.394,0.005940875,16.24,-0.144362487,3.64,0.016759777,257.3,0.002727981,198.4,-0.004016064,46.7,-0.060362173,-0.2,-0.591836735,1.66799998,0.11244495,99.2709694,-0.000229634,3.5,-0.054054054,2,-0.111111111,1.7,0,102.2012,-0.003817032,4.49E+11,1.56E-05,93.2,0.037861915,,
2019-10-01 08:30:00-05:00,3037.56,0.023021705,97.331,-0.02075578,13.22,-0.185960591,3.78,0.038461538,257.8,0.001943257,198.6,0.001008065,43.7,-0.064239829,0.15,-1.75,1.69270003,0.014808184,99.278352,7.44E-05,3.6,0.028571429,1.75,-0.125,1.8,0.058823529,102.9086,0.006921641,4.54E+11,0.010412212,95.5,0.024678112,1392.48,0.009965621
2019-11-01 08:30:00-05:00,3140.98,0.028308076,98.271,0.009657766,12.62,-0.045385779,3.68,-0.026455026,258.3,0.001939488,199,0.002014099,46.2,0.057208238,0.19,0.266666667,1.77400005,0.048029786,99.29162222,0.000133667,3.6,0,1.75,0,2.1,0.166666667,102.579,-0.003202842,4.56E+11,0.005069798,96.8,0.013612565,,
2019-12-02 08:30:00-06:00,3230.78,0.02954439,96.529,-0.017726491,13.78,0.091917591,3.74,0.016304348,258.7,0.001548587,199,0,47.6,0.03030303,0.37,0.947368421,1.91919994,0.081848865,99.28850897,-3.14E-05,3.6,0,1.75,0,2.3,0.095238095,101.7775,-0.00781349,4.52E+11,-0.00859492,99.3,0.025826446,,
2020-01-02 08:30:00-06:00,3225.52,0.014990674,97.362,0.008629531,18.84,0.367198839,3.51,-0.061497326,259,0.001159644,199.3,0.001507538,43.2,-0.092436975,-0.04,-1.108108108,1.50510001,-0.215766957,99.24447302,-0.000443515,3.5,-0.027777778,1.75,0,2.5,0.086956522,102.0979,0.003148044,4.53E+11,0.003103653,99.8,0.005035247,1415.01,0.016179766
2020-02-03 08:30:00-06:00,2954.22,-0.043323303,98.127,0.007857275,40.11,1.128980892,3.45,-0.017094017,258.2,-0.003088803,196.7,-0.01304566,48.8,0.12962963,-0.14,2.5,1.154,-0.233273542,99.15001442,-0.000951777,3.5,0,1.75,0,2.3,-0.08,101.7632,-0.003278226,4.56E+11,0.005473579,101,0.012024048,,
2020-03-02 08:30:00-06:00,2584.59,-0.101942202,98.947,0.008356518,53.54,0.33482922,3.5,0.014492754,256.1,-0.00813323,193.1,-0.018301983,47.8,-0.020491803,0.59,-5.214285714,0.673,-0.416811092,97.55680425,-0.016068683,4.4,0.257142857,0.25,-0.857142857,1.5,-0.347826087,101.303,-0.004522263,4.59E+11,0.006557981,89.1,-0.117821782,,
2020-04-01 08:30:00-05:00,2912.43,-0.026688877,99.039,0.000929791,34.15,-0.362159133,3.23,-0.077142857,255.9,-0.000780945,185.5,-0.039357846,35.3,-0.261506276,0.55,-0.06779661,0.639,-0.050520059,93.3272386,-0.043354902,14.7,2.340909091,0.25,0,0.3,-0.8,101.7038,0.003956447,4.56E+11,-0.006123032,71.8,-0.194163861,1408.74,-0.004431064
2020-05-01 08:30:00-05:00,3044.31,0.092946876,98.295,-0.007512192,27.51,-0.19443631,3.15,-0.024767802,257.2,0.005080109,188.6,0.01671159,32.9,-0.067988669,0.51,-0.072727273,0.656,0.026604069,94.70713847,0.014785607,13.2,-0.102040816,0.25,0,0.1,-0.666666667,97.8746,-0.037650511,4.58E+11,0.003913504,72.3,0.006963788,,
2020-06-01 08:30:00-05:00,3100.29,0.038162478,97.384,-0.00926802,30.43,0.106143221,3.13,-0.006349206,258.5,0.005054432,191.2,0.01378579,37.3,0.133738602,0.5,-0.019607843,0.658,0.00304878,96.38894556,0.017757976,11,-0.166666667,0.25,0,0.6,5,84.959,-0.131960693,4.32E+11,-0.055702362,78.1,0.0802213,,
2020-07-01 08:30:00-05:00,3271.12,0.0387632,93.455,-0.040345437,24.46,-0.196187972,2.99,-0.044728435,259.6,0.004255319,193,0.009414226,53,0.420911528,0.46,-0.08,0.533,-0.189969605,97.81746245,0.014820339,10.2,-0.072727273,0.25,0,1,0.666666667,86.3345,0.016190162,3.76E+11,-0.130608337,72.5,-0.071702945,1372.44,-0.025767707
2020-08-03 08:30:00-05:00,3500.31,0.064533075,92.157,-0.013889038,26.41,0.079721995,2.91,-0.026755853,260.2,0.002311248,194.3,0.006735751,51,-0.037735849,0.61,0.326086957,0.706,0.324577861,98.41453353,0.006103931,8.4,-0.176470588,0.25,0,1.3,0.3,91.7523,0.062753592,4.42E+11,0.175908044,74.1,0.022068966,,
2020-09-01 08:30:00-05:00,3363,0.012059977,93.804,0.017871676,26.37,-0.001514578,2.9,-0.003436426,260.4,0.00076864,195.5,0.006176016,61.5,0.205882353,0.59,-0.032786885,0.684,-0.031161473,98.66695103,0.00256484,7.9,-0.05952381,0.25,0,1.4,0.076923077,95.2439,0.038054632,4.72E+11,0.068327885,80.4,0.085020243,,
2020-10-01 08:30:00-05:00,3269.96,-0.031236718,94.038,0.002494563,38.02,0.441789913,2.81,-0.031034483,260.7,0.001152074,196.5,0.00511509,60.1,-0.022764228,0.79,0.338983051,0.875,0.279239766,98.98453016,0.003218698,6.9,-0.126582278,0.25,0,1.2,-0.142857143,96.1173,0.009170141,4.81E+11,0.018888341,81.8,0.017412935,1364.13,-0.00605491
2020-11-02 08:30:00-06:00,3621.63,0.039363986,91.869,-0.023065144,20.57,-0.458968964,2.72,-0.03202847,261.6,0.003452244,198.3,0.009160305,57.8,-0.038269551,0.76,-0.037974684,0.842,-0.037714286,99.33764341,0.003567358,6.7,-0.028985507,0.25,0,1.2,0,96.0711,-0.000480663,4.82E+11,0.002539648,76.9,-0.0599022,,
2020-12-01 08:30:00-06:00,3756.08,0.069981483,89.937,-0.021029945,22.75,0.105979582,2.67,-0.018382353,262.2,0.002293578,200.5,0.011094302,58.7,0.015570934,0.84,0.105263158,0.918,0.090261283,99.71018332,0.003750239,6.7,0,0.25,0,1.4,0.166666667,96.825,0.007847313,4.93E+11,0.021370631,80.7,0.049414824,,
2021-01-04 08:30:00-06:00,3714.25,0.010390505,90.584,0.007193925,33.09,0.454505495,2.73,0.02247191,263.3,0.004195271,204.8,0.021446384,63.8,0.086882453,1.05,0.25,1.065,0.160130719,100.0433056,0.003340905,6.4,-0.044776119,0.25,0,1.4,0,97.1183,0.003029176,4.91E+11,-0.003803532,79,-0.021065675,1362.39,-0.001275538
2021-02-01 08:30:00-06:00,3811.16,0.008486588,90.879,0.003256646,27.95,-0.155333938,2.97,0.087912088,265,0.006456513,210.6,0.028320313,59.5,-0.067398119,1.4,0.333333333,1.408,0.322065728,100.3779024,0.00334452,6.2,-0.03125,0.25,0,1.7,0.214285714,98.138,0.010499566,4.87E+11,-0.008135266,76.8,-0.027848101,,
2021-03-01 08:30:00-06:00,3972.9,0.036206318,93.232,0.02589157,19.4,-0.305903399,3.17,0.067340067,266.7,0.006415094,215,0.020892688,66.3,0.114285714,1.71,0.221428571,1.7422,0.237357955,100.6654689,0.002864839,6,-0.032258065,0.25,0,2.6,0.529411765,99.2645,0.011478734,4.89E+11,0.004196511,84.9,0.10546875,,
2021-04-01 08:30:00-05:00,4181.18,0.045877312,91.297,-0.020754677,18.61,-0.040721649,2.98,-0.059936909,268.6,0.007124109,217.9,0.013488372,72.1,0.087481146,1.64,-0.040935673,1.6259,-0.066754678,100.8976602,0.002306564,6,0,0.25,0,4.2,0.615384615,96.2231,-0.030639352,5.13E+11,0.049896088,88.3,0.040047114,1393.85,0.023091773
2021-05-03 08:30:00-05:00,4204.12,0.027176546,89.833,-0.016035576,16.77,-0.098871574,2.95,-0.010067114,271,0.00893522,224.9,0.032124828,75.2,0.042995839,1.57,-0.042682927,1.602811,-0.01420075,100.9544787,0.00056313,5.8,-0.033333333,0.25,0,5,0.19047619,98.8621,0.027425847,5.04E+11,-0.01874066,82.9,-0.061155153,,
2021-06-01 08:30:00-05:00,4297.49,0.014043425,92.357,0.028096579,15.84,-0.055456172,3.02,0.023728814,272.2,0.004428044,228.9,0.017785683,66.1,-0.121010638,1.4,-0.108280255,1.471,-0.082237394,100.9511026,-3.34E-05,5.9,0.017241379,0.25,0,5.4,0.08,99.0246,0.001643704,5.58E+11,0.108644892,85.5,0.031363088,,
2021-07-01 08:30:00-05:00,4395.27,0.021375357,92.09,-0.002890956,18.23,0.150883838,2.8,-0.072847682,273.1,0.003306392,231.8,0.012669288,73.4,0.110438729,1.18,-0.157142857,1.226,-0.166553365,100.90298,-0.000476692,5.4,-0.084745763,0.25,0,5.4,0,99.7785,0.00761326,5.56E+11,-0.00448449,81.2,-0.050292398,1462.75,0.049431431
2021-08-02 08:30:00-05:00,4522.69,0.026857176,92.641,0.005983277,16.49,-0.095447065,2.87,0.025,274.2,0.004027829,233.4,0.006902502,66.8,-0.089918256,1.26,0.06779661,1.312,0.070146819,100.8352947,-0.000670796,5.2,-0.037037037,0.25,0,5.3,-0.018518519,100.1923,0.004147186,5.50E+11,-0.009757765,70.3,-0.134236453,,
2021-09-01 08:30:00-05:00,4307.53,-0.01012929,94.24,0.017260176,23.13,0.402668284,3.01,0.048780488,276.6,0.008752735,235.7,0.009854327,64.7,-0.031437126,1.48,0.174603175,1.489,0.134908537,100.7750321,-0.000597634,4.7,-0.096153846,0.25,0,5.4,0.018867925,100.8724,0.006787947,5.53E+11,0.004728936,72.8,0.035561878,,
2021-10-01 08:30:00-05:00,4605.39,0.009441006,94.134,-0.001124788,16.27,-0.296584522,3.14,0.043189369,278.5,0.006869125,240.5,0.020364871,68.4,0.057187017,1.5,0.013513514,1.557,0.045668234,100.7217458,-0.000528765,4.6,-0.021276596,0.25,0,6.2,0.148148148,100.837,-0.000350938,5.42E+11,-0.020473959,71.7,-0.01510989,1511.1,0.033054179
2021-11-01 08:30:00-05:00,4567.01,0.02858824,95.891,0.018664882,27.2,0.671788568,3.1,-0.012738854,280.1,0.005745063,243.3,0.011642412,61.8,-0.096491228,1.38,-0.08,1.449,-0.069364162,100.6653394,-0.000560022,4.2,-0.086956522,0.25,0,6.8,0.096774194,99.8498,-0.009790057,5.47E+11,0.01048141,67.4,-0.059972106,,
2021-12-01 08:30:00-06:00,4766.19,0.020852878,95.67,-0.0023047,17.21,-0.367279412,3.11,0.003225806,281.9,0.006426276,241.3,-0.008220304,64.3,0.040453074,1.46,0.057971014,1.514,0.044858523,100.584478,-0.00080327,3.9,-0.071428571,0.25,0,7,0.029411765,101.3602,0.01512672,5.53E+11,0.0107344,70.6,0.047477745,,
2022-01-03 08:30:00-06:00,4515.54,-0.008040337,96.648,0.01022264,24.82,0.442184776,3.55,0.1414791,284.2,0.008158922,246.5,0.021549938,65.2,0.01399689,1.57,0.075342466,1.78,0.175693527,100.4624233,-0.001213455,4,0.025641026,0.25,0,7.5,0.071428571,101.961,0.005927376,5.63E+11,0.017595228,67.2,-0.04815864,1566.8,0.036860565
2022-02-01 08:30:00-06:00,4373.95,-0.043057217,96.747,0.001024336,30.14,0.214343272,3.89,0.095774648,287.7,0.012315271,252.7,0.02515213,56.3,-0.136503067,1.48,-0.057324841,1.827,0.026404494,100.2952716,-0.001663823,3.8,-0.05,0.25,0,7.9,0.053333333,101.7587,-0.001984092,5.66E+11,0.004760129,62.8,-0.06547619,,
2022-03-01 08:30:00-06:00,4530.42,4.50E-06,98.348,0.016548317,20.57,-0.317518248,4.67,0.200514139,288.7,0.003475843,260,0.028888009,62.9,0.11722913,1.8,0.216216216,2.342,0.281882868,100.0811685,-0.002134728,3.6,-0.052631579,0.5,1,8.5,0.075949367,102.146,0.003806063,5.57E+11,-0.015697644,59.4,-0.054140127,,
2022-04-01 08:30:00-05:00,4131.92,-0.024885423,103.212,0.04945703,33.39,0.623237725,5.1,0.092077088,291.5,0.009698649,265.3,0.020384615,56.4,-0.103338633,2.04,0.133333333,2.939,0.254910333,99.82890537,-0.002520585,3.6,0,0.5,0,8.3,-0.023529412,102.8987,0.007368864,5.76E+11,0.03446418,65.2,0.097643098,1616.48,0.03170794
2022-05-02 08:30:00-05:00,4132.16,-0.047216175,101.782,-0.013854978,26.18,-0.215932914,5.1,0,295.3,0.013036021,273.3,0.030154542,60.3,0.069148936,1.69,-0.171568627,2.848,-0.030962913,99.54935661,-0.002800279,3.6,0,1,1,8.6,0.036144578,103.5717,0.006540413,5.82E+11,0.010013889,58.4,-0.104294479,,
2022-06-01 08:30:00-05:00,3785.39,-0.039647721,104.738,0.029042463,28.7,0.096256684,5.7,0.117647059,295.3,0,280.3,0.02561288,56,-0.071310116,1.26,-0.25443787,3.017,0.059339888,99.2781646,-0.002724197,3.6,0,1.75,0.75,9.1,0.058139535,104.2709,0.006750879,5.88E+11,0.009973048,50,-0.143835616,,
2022-07-01 08:30:00-05:00,4130.289,-0.003009513,105.828,0.01040692,21.32,-0.257142857,5.3,-0.070175439,295.6,0.001015916,272.3,-0.028540849,52.1,-0.069642857,0.26,-0.793650794,2.654,-0.120318197,99.05571317,-0.002240688,3.5,-0.027777778,2.5,0.428571429,8.5,-0.065934066,104.1646,-0.00101946,5.90E+11,0.004540736,51.5,0.03,1663.36,0.029001287
2022-08-01 08:30:00-05:00,3954.99,0.019728896,108.685,0.026996636,25.86,0.212945591,5.55,0.047169811,296.8,0.00405954,269.6,-0.009915534,52.2,0.001919386,0.19,-0.269230769,3.196,0.204220045,98.89189107,-0.001653838,3.7,0.057142857,2.5,0,8.3,-0.023529412,104.0772,-0.000839057,5.92E+11,0.00263453,58.2,0.130097087,,
2022-09-01 08:30:00-05:00,3585.61,-0.067559812,112.173,0.032092745,31.61,0.222351121,6.7,0.207207207,298.1,0.004380054,268.1,-0.005563798,45.7,-0.124521073,0.5,1.631578947,3.833,0.19931164,98.76894649,-0.001243222,3.5,-0.054054054,3.25,0.3,8.2,-0.012048193,104.7577,0.006538416,5.98E+11,0.010733483,58.6,0.006872852,,
2022-10-03 08:30:00-05:00,3871.97,-0.005395927,111.578,-0.005304307,25.89,-0.180955394,7.08,0.056716418,,,265.1,-0.011189855,45.2,-0.010940919,-0.12,-1.24,4.052,0.057135403,98.67133397,-0.000988292,3.7,0.057142857,3.25,0,7.7,-0.06097561,104.6544,-0.000986085,5.96E+11,-0.003763302,59.9,0.0221843,,
2022-11-01 08:30:00-05:00,4080.11,0.066849333,105.873,-0.051130151,20.57,-0.205484743,6.58,-0.070621469,,,263.2,-0.007167107,37.2,-0.17699115,-0.69,4.75,3.611,-0.108835143,,,3.7,0,4,0.230769231,,,104.805,0.001439022,5.98E+11,0.004171883,56.8,-0.051752922,,
2022-12-01 08:30:00-06:00,3957.09,0.007808918,105.062,-0.007660121,24.52,0.192027224,6.33,-0.037993921,,,,,,,-0.74,0.072463768,3.589,-0.006092495,,,,,,,,,104.6894,-0.001103001,5.98E+11,-0.001102978,59.1,0.040492958,,
