time,open,high,low,close
1997-12-31T18:00:00-06:00,0.1,0.1,0.1,0.1
1998-01-31T18:00:00-06:00,0,0,0,0
1998-02-28T18:00:00-06:00,0,0,0,0
1998-03-31T18:00:00-06:00,0.1,0.1,0.1,0.1
1998-04-30T19:00:00-05:00,0.2,0.2,0.2,0.2
1998-05-31T19:00:00-05:00,0.1,0.1,0.1,0.1
1998-06-30T19:00:00-05:00,0.2,0.2,0.2,0.2
1998-07-31T19:00:00-05:00,0.1,0.1,0.1,0.1
1998-08-31T19:00:00-05:00,0.1,0.1,0.1,0.1
1998-09-30T19:00:00-05:00,0.2,0.2,0.2,0.2
1998-10-31T18:00:00-06:00,0.1,0.1,0.1,0.1
1998-11-30T18:00:00-06:00,0.2,0.2,0.2,0.2
1998-12-31T18:00:00-06:00,0.2,0.2,0.2,0.2
1999-01-31T18:00:00-06:00,0,0,0,0
1999-02-28T18:00:00-06:00,0.1,0.1,0.1,0.1
1999-03-31T18:00:00-06:00,0.7,0.7,0.7,0.7
1999-04-30T19:00:00-05:00,0.1,0.1,0.1,0.1
1999-05-31T19:00:00-05:00,0,0,0,0
1999-06-30T19:00:00-05:00,0.4,0.4,0.4,0.4
1999-07-31T19:00:00-05:00,0.2,0.2,0.2,0.2
1999-08-31T19:00:00-05:00,0.4,0.4,0.4,0.4
1999-09-30T19:00:00-05:00,0.2,0.2,0.2,0.2
1999-10-31T18:00:00-06:00,0.2,0.2,0.2,0.2
1999-11-30T18:00:00-06:00,0.2,0.2,0.2,0.2
1999-12-31T18:00:00-06:00,0.3,0.3,0.3,0.3
2000-01-31T18:00:00-06:00,0.4,0.4,0.4,0.4
2000-02-29T18:00:00-06:00,0.6,0.6,0.6,0.6
2000-03-31T18:00:00-06:00,-0.1,-0.1,-0.1,-0.1
2000-04-30T19:00:00-05:00,0.2,0.2,0.2,0.2
2000-05-31T19:00:00-05:00,0.6,0.6,0.6,0.6
2000-06-30T19:00:00-05:00,0.3,0.3,0.3,0.3
2000-07-31T19:00:00-05:00,0,0,0,0
2000-08-31T19:00:00-05:00,0.5,0.5,0.5,0.5
2000-09-30T19:00:00-05:00,0.2,0.2,0.2,0.2
2000-10-31T18:00:00-06:00,0.2,0.2,0.2,0.2
2000-11-30T18:00:00-06:00,0.2,0.2,0.2,0.2
2000-12-31T18:00:00-06:00,0.6,0.6,0.6,0.6
2001-01-31T18:00:00-06:00,0.2,0.2,0.2,0.2
2001-02-28T18:00:00-06:00,0.1,0.1,0.1,0.1
2001-03-31T18:00:00-06:00,0.2,0.2,0.2,0.2
2001-04-30T19:00:00-05:00,0.5,0.5,0.5,0.5
2001-05-31T19:00:00-05:00,0.2,0.2,0.2,0.2
2001-06-30T19:00:00-05:00,-0.2,-0.2,-0.2,-0.2
2001-07-31T19:00:00-05:00,0,0,0,0
2001-08-31T19:00:00-05:00,0.4,0.4,0.4,0.4
2001-09-30T19:00:00-05:00,-0.3,-0.3,-0.3,-0.3
2001-10-31T18:00:00-06:00,-0.1,-0.1,-0.1,-0.1
2001-11-30T18:00:00-06:00,-0.1,-0.1,-0.1,-0.1
2001-12-31T18:00:00-06:00,0.2,0.2,0.2,0.2
