time,open,high,low,close
1997-10-31T18:00:00-06:00,83.5919,83.5919,83.5919,83.5919
1997-11-30T18:00:00-06:00,83.9696,83.9696,83.9696,83.9696
1997-12-31T18:00:00-06:00,84.3467,84.3467,84.3467,84.3467
1998-01-31T18:00:00-06:00,84.4865,84.4865,84.4865,84.4865
1998-02-28T18:00:00-06:00,84.5212,84.5212,84.5212,84.5212
1998-03-31T18:00:00-06:00,84.8275,84.8275,84.8275,84.8275
1998-04-30T19:00:00-05:00,85.3596,85.3596,85.3596,85.3596
1998-05-31T19:00:00-05:00,84.8466,84.8466,84.8466,84.8466
1998-06-30T19:00:00-05:00,84.5061,84.5061,84.5061,84.5061
1998-07-31T19:00:00-05:00,86.2464,86.2464,86.2464,86.2464
1998-08-31T19:00:00-05:00,86.1707,86.1707,86.1707,86.1707
1998-09-30T19:00:00-05:00,86.7671,86.7671,86.7671,86.7671
1998-10-31T18:00:00-06:00,86.6929,86.6929,86.6929,86.6929
1998-11-30T18:00:00-06:00,87.0633,87.0633,87.0633,87.0633
1998-12-31T18:00:00-06:00,87.4252,87.4252,87.4252,87.4252
1999-01-31T18:00:00-06:00,87.926,87.926,87.926,87.926
1999-02-28T18:00:00-06:00,88.1101,88.1101,88.1101,88.1101
1999-03-31T18:00:00-06:00,88.3106,88.3106,88.3106,88.3106
1999-04-30T19:00:00-05:00,88.8487,88.8487,88.8487,88.8487
1999-05-31T19:00:00-05:00,88.7978,88.7978,88.7978,88.7978
1999-06-30T19:00:00-05:00,89.3119,89.3119,89.3119,89.3119
1999-07-31T19:00:00-05:00,89.7109,89.7109,89.7109,89.7109
1999-08-31T19:00:00-05:00,89.3331,89.3331,89.3331,89.3331
1999-09-30T19:00:00-05:00,90.4924,90.4924,90.4924,90.4924
1999-10-31T18:00:00-06:00,90.965,90.965,90.965,90.965
1999-11-30T18:00:00-06:00,91.6804,91.6804,91.6804,91.6804
1999-12-31T18:00:00-06:00,91.6261,91.6261,91.6261,91.6261
