time,open,high,low,close
2001-07-31T19:00:00-05:00,43,43,43,43
2001-08-31T19:00:00-05:00,47,47,47,47
2001-09-30T19:00:00-05:00,44.8,44.8,44.8,44.8
2001-10-31T18:00:00-06:00,42.6,42.6,42.6,42.6
2001-11-30T18:00:00-06:00,42.7,42.7,42.7,42.7
2001-12-31T18:00:00-06:00,44.9,44.9,44.9,44.9
2002-01-31T18:00:00-06:00,50.5,50.5,50.5,50.5
2002-02-28T18:00:00-06:00,55.9,55.9,55.9,55.9
2002-03-31T18:00:00-06:00,55.2,55.2,55.2,55.2
2002-04-30T19:00:00-05:00,57.6,57.6,57.6,57.6
2002-05-31T19:00:00-05:00,57.1,57.1,57.1,57.1
2002-06-30T19:00:00-05:00,53,53,53,53
2002-07-31T19:00:00-05:00,54.4,54.4,54.4,54.4
2002-08-31T19:00:00-05:00,51.5,51.5,51.5,51.5
2002-09-30T19:00:00-05:00,45.7,45.7,45.7,45.7
2002-10-31T18:00:00-06:00,53.9,53.9,53.9,53.9
2002-11-30T18:00:00-06:00,53.3,53.3,53.3,53.3
2002-12-31T18:00:00-06:00,54,54,54,54
2003-01-31T18:00:00-06:00,53.4,53.4,53.4,53.4
2003-02-28T18:00:00-06:00,49.8,49.8,49.8,49.8
2003-03-31T18:00:00-06:00,47,47,47,47
2003-04-30T19:00:00-05:00,50.2,50.2,50.2,50.2
2003-05-31T19:00:00-05:00,55.1,55.1,55.1,55.1
2003-06-30T19:00:00-05:00,54.5,54.5,54.5,54.5
2003-07-31T19:00:00-05:00,60.2,60.2,60.2,60.2
2003-08-31T19:00:00-05:00,53.6,53.6,53.6,53.6
2003-09-30T19:00:00-05:00,54.6,54.6,54.6,54.6
2003-10-31T18:00:00-06:00,61.9,61.9,61.9,61.9
2003-11-30T18:00:00-06:00,61.3,61.3,61.3,61.3
2003-12-31T18:00:00-06:00,64.9,64.9,64.9,64.9
2004-01-31T18:00:00-06:00,64,64,64,64
2004-02-29T18:00:00-06:00,57.6,57.6,57.6,57.6
2004-03-31T18:00:00-06:00,63.9,63.9,63.9,63.9
2004-04-30T19:00:00-05:00,65.7,65.7,65.7,65.7
2004-05-31T19:00:00-05:00,60.4,60.4,60.4,60.4
2004-06-30T19:00:00-05:00,63.3,63.3,63.3,63.3
2004-07-31T19:00:00-05:00,59.6,59.6,59.6,59.6
2004-08-31T19:00:00-05:00,62.6,62.6,62.6,62.6
2004-09-30T19:00:00-05:00,67,67,67,67
2004-10-31T18:00:00-06:00,63.5,63.5,63.5,63.5
2004-11-30T18:00:00-06:00,61.2,61.2,61.2,61.2
2004-12-31T18:00:00-06:00,63,63,63,63
2005-01-31T18:00:00-06:00,65.3,65.3,65.3,65.3
2005-02-28T18:00:00-06:00,65.3,65.3,65.3,65.3
2005-03-31T18:00:00-06:00,65.5,65.5,65.5,65.5
2005-04-30T19:00:00-05:00,53.3,53.3,53.3,53.3
2005-05-31T19:00:00-05:00,57.1,57.1,57.1,57.1
2005-06-30T19:00:00-05:00,62.1,62.1,62.1,62.1
2005-07-31T19:00:00-05:00,52,52,52,52
2005-08-31T19:00:00-05:00,58,58,58,58
2005-09-30T19:00:00-05:00,62.1,62.1,62.1,62.1
2005-10-31T18:00:00-06:00,61.5,61.5,61.5,61.5
2005-11-30T18:00:00-06:00,60.3,60.3,60.3,60.3
2005-12-31T18:00:00-06:00,60.4,60.4,60.4,60.4
2006-01-31T18:00:00-06:00,58.8,58.8,58.8,58.8
2006-02-28T18:00:00-06:00,59.3,59.3,59.3,59.3
2006-03-31T18:00:00-06:00,58.4,58.4,58.4,58.4
2006-04-30T19:00:00-05:00,58.5,58.5,58.5,58.5
2006-05-31T19:00:00-05:00,57,57,57,57
2006-06-30T19:00:00-05:00,58.1,58.1,58.1,58.1
2006-07-31T19:00:00-05:00,56.9,56.9,56.9,56.9
2006-08-31T19:00:00-05:00,58.7,58.7,58.7,58.7
2006-09-30T19:00:00-05:00,53.7,53.7,53.7,53.7
2006-10-31T18:00:00-06:00,50.5,50.5,50.5,50.5
2006-11-30T18:00:00-06:00,51.6,51.6,51.6,51.6
2006-12-31T18:00:00-06:00,50.8,50.8,50.8,50.8
2007-01-31T18:00:00-06:00,50.4,50.4,50.4,50.4
2007-02-28T18:00:00-06:00,58.9,58.9,58.9,58.9
2007-03-31T19:00:00-05:00,54.6,54.6,54.6,54.6
2007-04-30T19:00:00-05:00,60.7,60.7,60.7,60.7
2007-05-31T19:00:00-05:00,59.6,59.6,59.6,59.6
2007-06-30T19:00:00-05:00,54,54,54,54
2007-07-31T19:00:00-05:00,52.1,52.1,52.1,52.1
2007-08-31T19:00:00-05:00,52.9,52.9,52.9,52.9
2007-09-30T19:00:00-05:00,50.3,50.3,50.3,50.3
2007-10-31T19:00:00-05:00,52.6,52.6,52.6,52.6
2007-11-30T18:00:00-06:00,55.8,55.8,55.8,55.8
2007-12-31T18:00:00-06:00,50.9,50.9,50.9,50.9
2008-01-31T18:00:00-06:00,47.1,47.1,47.1,47.1
2008-02-29T18:00:00-06:00,50.4,50.4,50.4,50.4
2008-03-31T19:00:00-05:00,48.1,48.1,48.1,48.1
2008-04-30T19:00:00-05:00,50,50,50,50
2008-05-31T19:00:00-05:00,49.7,49.7,49.7,49.7
2008-06-30T19:00:00-05:00,50.5,50.5,50.5,50.5
2008-07-31T19:00:00-05:00,56,56,56,56
2008-08-31T19:00:00-05:00,56.1,56.1,56.1,56.1
2008-09-30T19:00:00-05:00,37.4,37.4,37.4,37.4
2008-10-31T19:00:00-05:00,33.6,33.6,33.6,33.6
2008-11-30T18:00:00-06:00,32.5,32.5,32.5,32.5
2008-12-31T18:00:00-06:00,33,33,33,33
2009-01-31T18:00:00-06:00,33.2,33.2,33.2,33.2
2009-02-28T18:00:00-06:00,33.1,33.1,33.1,33.1
2009-03-31T19:00:00-05:00,38.9,38.9,38.9,38.9
2009-04-30T19:00:00-05:00,37.5,37.5,37.5,37.5
2009-05-31T19:00:00-05:00,40.9,40.9,40.9,40.9
2009-06-30T19:00:00-05:00,43.6,43.6,43.6,43.6
2009-07-31T19:00:00-05:00,49.5,49.5,49.5,49.5
2009-08-31T19:00:00-05:00,46.7,46.7,46.7,46.7
2009-09-30T19:00:00-05:00,53.9,53.9,53.9,53.9
2009-10-31T19:00:00-05:00,55.3,55.3,55.3,55.3
2009-11-30T18:00:00-06:00,55.3,55.3,55.3,55.3
2009-12-31T18:00:00-06:00,59,59,59,59
2010-01-31T18:00:00-06:00,57.3,57.3,57.3,57.3
2010-02-28T18:00:00-06:00,59.1,59.1,59.1,59.1
2010-03-31T19:00:00-05:00,60.9,60.9,60.9,60.9
2010-04-30T19:00:00-05:00,63.8,63.8,63.8,63.8
2010-05-31T19:00:00-05:00,61.8,61.8,61.8,61.8
2010-06-30T19:00:00-05:00,64.2,64.2,64.2,64.2
2010-07-31T19:00:00-05:00,59.8,59.8,59.8,59.8
2010-08-31T19:00:00-05:00,61.8,61.8,61.8,61.8
2010-09-30T19:00:00-05:00,61.6,61.6,61.6,61.6
2010-10-31T19:00:00-05:00,61.4,61.4,61.4,61.4
2010-11-30T18:00:00-06:00,64.5,64.5,64.5,64.5
2010-12-31T18:00:00-06:00,65.9,65.9,65.9,65.9
2011-01-31T18:00:00-06:00,64.7,64.7,64.7,64.7
2011-02-28T18:00:00-06:00,68.6,68.6,68.6,68.6
2011-03-31T19:00:00-05:00,66.1,66.1,66.1,66.1
2011-04-30T19:00:00-05:00,58.6,58.6,58.6,58.6
2011-05-31T19:00:00-05:00,63.6,63.6,63.6,63.6
2011-06-30T19:00:00-05:00,61.9,61.9,61.9,61.9
2011-07-31T19:00:00-05:00,59.1,59.1,59.1,59.1
2011-08-31T19:00:00-05:00,62.5,62.5,62.5,62.5
2011-09-30T19:00:00-05:00,59.3,59.3,59.3,59.3
2011-10-31T19:00:00-05:00,61.1,61.1,61.1,61.1
2011-11-30T18:00:00-06:00,61.5,61.5,61.5,61.5
2011-12-31T18:00:00-06:00,57.4,57.4,57.4,57.4
2012-01-31T18:00:00-06:00,61.7,61.7,61.7,61.7
2012-02-29T18:00:00-06:00,61.8,61.8,61.8,61.8
2012-03-31T19:00:00-05:00,57.6,57.6,57.6,57.6
2012-04-30T19:00:00-05:00,53,53,53,53
2012-05-31T19:00:00-05:00,55.2,55.2,55.2,55.2
2012-06-30T19:00:00-05:00,54.8,54.8,54.8,54.8
2012-07-31T19:00:00-05:00,54.1,54.1,54.1,54.1
2012-08-31T19:00:00-05:00,51.9,51.9,51.9,51.9
2012-09-30T19:00:00-05:00,48.1,48.1,48.1,48.1
2012-10-31T19:00:00-05:00,48.7,48.7,48.7,48.7
2012-11-30T18:00:00-06:00,51.3,51.3,51.3,51.3
2012-12-31T18:00:00-06:00,53.5,53.5,53.5,53.5
2013-01-31T18:00:00-06:00,55.8,55.8,55.8,55.8
