time,open,high,low,close
1997-09-30T19:00:00-05:00,208078000000,208078000000,208078000000,208078000000
1997-10-31T18:00:00-06:00,208936000000,208936000000,208936000000,208936000000
1997-11-30T18:00:00-06:00,209363000000,209363000000,209363000000,209363000000
1997-12-31T18:00:00-06:00,209666000000,209666000000,209666000000,209666000000
1998-01-31T18:00:00-06:00,209552000000,209552000000,209552000000,209552000000
1998-02-28T18:00:00-06:00,210832000000,210832000000,210832000000,210832000000
1998-03-31T18:00:00-06:00,213633000000,213633000000,213633000000,213633000000
1998-04-30T19:00:00-05:00,214639000000,214639000000,214639000000,214639000000
1998-05-31T19:00:00-05:00,216337000000,216337000000,216337000000,216337000000
1998-06-30T19:00:00-05:00,214841000000,214841000000,214841000000,214841000000
1998-07-31T19:00:00-05:00,213636000000,213636000000,213636000000,213636000000
1998-08-31T19:00:00-05:00,215720000000,215720000000,215720000000,215720000000
1998-09-30T19:00:00-05:00,219483000000,219483000000,219483000000,219483000000
1998-10-31T18:00:00-06:00,221134000000,221134000000,221134000000,221134000000
1998-11-30T18:00:00-06:00,223179000000,223179000000,223179000000,223179000000
1998-12-31T18:00:00-06:00,223997000000,223997000000,223997000000,223997000000
1999-01-31T18:00:00-06:00,226250000000,226250000000,226250000000,226250000000
1999-02-28T18:00:00-06:00,227417000000,227417000000,227417000000,227417000000
1999-03-31T18:00:00-06:00,229037000000,229037000000,229037000000,229037000000
1999-04-30T19:00:00-05:00,231235000000,231235000000,231235000000,231235000000
1999-05-31T19:00:00-05:00,231903000000,231903000000,231903000000,231903000000
1999-06-30T19:00:00-05:00,233948000000,233948000000,233948000000,233948000000
1999-07-31T19:00:00-05:00,236566000000,236566000000,236566000000,236566000000
1999-08-31T19:00:00-05:00,237481000000,237481000000,237481000000,237481000000
1999-09-30T19:00:00-05:00,237553000000,237553000000,237553000000,237553000000
1999-10-31T18:00:00-06:00,240544000000,240544000000,240544000000,240544000000
1999-11-30T18:00:00-06:00,245485000000,245485000000,245485000000,245485000000
1999-12-31T18:00:00-06:00,243436000000,243436000000,243436000000,243436000000
2000-01-31T18:00:00-06:00,247133000000,247133000000,247133000000,247133000000
2000-02-29T18:00:00-06:00,249825000000,249825000000,249825000000,249825000000
2000-03-31T18:00:00-06:00,245831000000,245831000000,245831000000,245831000000
2000-04-30T19:00:00-05:00,246201000000,246201000000,246201000000,246201000000
2000-05-31T19:00:00-05:00,248160000000,248160000000,248160000000,248160000000
2000-06-30T19:00:00-05:00,247176000000,247176000000,247176000000,247176000000
2000-07-31T19:00:00-05:00,247576000000,247576000000,247576000000,247576000000
2000-08-31T19:00:00-05:00,251837000000,251837000000,251837000000,251837000000
2000-09-30T19:00:00-05:00,251221000000,251221000000,251221000000,251221000000
2000-10-31T18:00:00-06:00,250331000000,250331000000,250331000000,250331000000
2000-11-30T18:00:00-06:00,250658000000,250658000000,250658000000,250658000000
2000-12-31T18:00:00-06:00,252654000000,252654000000,252654000000,252654000000
2001-01-31T18:00:00-06:00,252704000000,252704000000,252704000000,252704000000
2001-02-28T18:00:00-06:00,250328000000,250328000000,250328000000,250328000000
2001-03-31T18:00:00-06:00,254763000000,254763000000,254763000000,254763000000
2001-04-30T19:00:00-05:00,255218000000,255218000000,255218000000,255218000000
2001-05-31T19:00:00-05:00,254022000000,254022000000,254022000000,254022000000
2001-06-30T19:00:00-05:00,252997000000,252997000000,252997000000,252997000000
2001-07-31T19:00:00-05:00,254560000000,254560000000,254560000000,254560000000
2001-08-31T19:00:00-05:00,249845000000,249845000000,249845000000,249845000000
2001-09-30T19:00:00-05:00,267999000000,267999000000,267999000000,267999000000
2001-10-31T18:00:00-06:00,260514000000,260514000000,260514000000,260514000000
2001-11-30T18:00:00-06:00,256549000000,256549000000,256549000000,256549000000
2001-12-31T18:00:00-06:00,256307000000,256307000000,256307000000,256307000000
2002-01-31T18:00:00-06:00,257670000000,257670000000,257670000000,257670000000
2002-02-28T18:00:00-06:00,257059000000,257059000000,257059000000,257059000000
2002-03-31T18:00:00-06:00,261333000000,261333000000,261333000000,261333000000
2002-04-30T19:00:00-05:00,257573000000,257573000000,257573000000,257573000000
