time,open,high,low,close
1997-12-31T18:00:00-06:00,161.6,161.6,161.6,161.6
1998-01-31T18:00:00-06:00,161.9,161.9,161.9,161.9
1998-02-28T18:00:00-06:00,162.2,162.2,162.2,162.2
1998-03-31T18:00:00-06:00,162.5,162.5,162.5,162.5
1998-04-30T19:00:00-05:00,162.8,162.8,162.8,162.8
1998-05-31T19:00:00-05:00,163,163,163,163
1998-06-30T19:00:00-05:00,163.2,163.2,163.2,163.2
1998-07-31T19:00:00-05:00,163.4,163.4,163.4,163.4
1998-08-31T19:00:00-05:00,163.6,163.6,163.6,163.6
1998-09-30T19:00:00-05:00,164,164,164,164
1998-10-31T18:00:00-06:00,164,164,164,164
1998-11-30T18:00:00-06:00,163.9,163.9,163.9,163.9
1998-12-31T18:00:00-06:00,164.3,164.3,164.3,164.3
1999-01-31T18:00:00-06:00,164.5,164.5,164.5,164.5
1999-02-28T18:00:00-06:00,165,165,165,165
1999-03-31T18:00:00-06:00,166.2,166.2,166.2,166.2
1999-04-30T19:00:00-05:00,166.2,166.2,166.2,166.2
1999-05-31T19:00:00-05:00,166.2,166.2,166.2,166.2
1999-06-30T19:00:00-05:00,166.7,166.7,166.7,166.7
1999-07-31T19:00:00-05:00,167.1,167.1,167.1,167.1
1999-08-31T19:00:00-05:00,167.9,167.9,167.9,167.9
1999-09-30T19:00:00-05:00,168.2,168.2,168.2,168.2
1999-10-31T18:00:00-06:00,168.3,168.3,168.3,168.3
1999-11-30T18:00:00-06:00,168.3,168.3,168.3,168.3
1999-12-31T18:00:00-06:00,168.8,168.8,168.8,168.8
2000-01-31T18:00:00-06:00,169.8,169.8,169.8,169.8
2000-02-29T18:00:00-06:00,171.2,171.2,171.2,171.2
2000-03-31T18:00:00-06:00,171.3,171.3,171.3,171.3
2000-04-30T19:00:00-05:00,171.5,171.5,171.5,171.5
2000-05-31T19:00:00-05:00,172.4,172.4,172.4,172.4
2000-06-30T19:00:00-05:00,172.8,172.8,172.8,172.8
2000-07-31T19:00:00-05:00,172.8,172.8,172.8,172.8
2000-08-31T19:00:00-05:00,173.7,173.7,173.7,173.7
2000-09-30T19:00:00-05:00,174,174,174,174
2000-10-31T18:00:00-06:00,174.1,174.1,174.1,174.1
2000-11-30T18:00:00-06:00,174,174,174,174
2000-12-31T18:00:00-06:00,175.1,175.1,175.1,175.1
2001-01-31T18:00:00-06:00,175.8,175.8,175.8,175.8
2001-02-28T18:00:00-06:00,176.2,176.2,176.2,176.2
2001-03-31T18:00:00-06:00,176.9,176.9,176.9,176.9
2001-04-30T19:00:00-05:00,177.7,177.7,177.7,177.7
2001-05-31T19:00:00-05:00,178,178,178,178
2001-06-30T19:00:00-05:00,177.5,177.5,177.5,177.5
2001-07-31T19:00:00-05:00,177.5,177.5,177.5,177.5
2001-08-31T19:00:00-05:00,178.3,178.3,178.3,178.3
2001-09-30T19:00:00-05:00,177.7,177.7,177.7,177.7
2001-10-31T18:00:00-06:00,177.4,177.4,177.4,177.4
2001-11-30T18:00:00-06:00,176.7,176.7,176.7,176.7
2001-12-31T18:00:00-06:00,177.1,177.1,177.1,177.1
2002-01-31T18:00:00-06:00,177.8,177.8,177.8,177.8
2002-02-28T18:00:00-06:00,178.8,178.8,178.8,178.8
2002-03-31T18:00:00-06:00,179.8,179.8,179.8,179.8
2002-04-30T19:00:00-05:00,179.8,179.8,179.8,179.8
2002-05-31T19:00:00-05:00,179.9,179.9,179.9,179.9
2002-06-30T19:00:00-05:00,180.1,180.1,180.1,180.1
2002-07-31T19:00:00-05:00,180.7,180.7,180.7,180.7
2002-08-31T19:00:00-05:00,181,181,181,181
2002-09-30T19:00:00-05:00,181.3,181.3,181.3,181.3
2002-10-31T18:00:00-06:00,181.3,181.3,181.3,181.3
2002-11-30T18:00:00-06:00,180.9,180.9,180.9,180.9
2002-12-31T18:00:00-06:00,181.7,181.7,181.7,181.7
2003-01-31T18:00:00-06:00,183.1,183.1,183.1,183.1
2003-02-28T18:00:00-06:00,184.2,184.2,184.2,184.2
2003-03-31T18:00:00-06:00,183.8,183.8,183.8,183.8
2003-04-30T19:00:00-05:00,183.5,183.5,183.5,183.5
2003-05-31T19:00:00-05:00,183.7,183.7,183.7,183.7
2003-06-30T19:00:00-05:00,183.9,183.9,183.9,183.9
2003-07-31T19:00:00-05:00,184.6,184.6,184.6,184.6
2003-08-31T19:00:00-05:00,185.2,185.2,185.2,185.2
2003-09-30T19:00:00-05:00,185,185,185,185
2003-10-31T18:00:00-06:00,184.5,184.5,184.5,184.5
2003-11-30T18:00:00-06:00,184.3,184.3,184.3,184.3
2003-12-31T18:00:00-06:00,185.2,185.2,185.2,185.2
2004-01-31T18:00:00-06:00,186.2,186.2,186.2,186.2
2004-02-29T18:00:00-06:00,187.4,187.4,187.4,187.4
2004-03-31T18:00:00-06:00,188,188,188,188
2004-04-30T19:00:00-05:00,189.1,189.1,189.1,189.1
2004-05-31T19:00:00-05:00,189.7,189.7,189.7,189.7
2004-06-30T19:00:00-05:00,189.4,189.4,189.4,189.4
2004-07-31T19:00:00-05:00,189.5,189.5,189.5,189.5
2004-08-31T19:00:00-05:00,189.9,189.9,189.9,189.9
2004-09-30T19:00:00-05:00,190.9,190.9,190.9,190.9
2004-10-31T18:00:00-06:00,191,191,191,191
2004-11-30T18:00:00-06:00,190.3,190.3,190.3,190.3
2004-12-31T18:00:00-06:00,190.7,190.7,190.7,190.7
2005-01-31T18:00:00-06:00,191.8,191.8,191.8,191.8
2005-02-28T18:00:00-06:00,193.3,193.3,193.3,193.3
2005-03-31T18:00:00-06:00,194.6,194.6,194.6,194.6
2005-04-30T19:00:00-05:00,194.4,194.4,194.4,194.4
2005-05-31T19:00:00-05:00,194.5,194.5,194.5,194.5
2005-06-30T19:00:00-05:00,195.4,195.4,195.4,195.4
2005-07-31T19:00:00-05:00,196.4,196.4,196.4,196.4
2005-08-31T19:00:00-05:00,198.8,198.8,198.8,198.8
2005-09-30T19:00:00-05:00,199.2,199.2,199.2,199.2
2005-10-31T18:00:00-06:00,197.6,197.6,197.6,197.6
2005-11-30T18:00:00-06:00,196.8,196.8,196.8,196.8
2005-12-31T18:00:00-06:00,198.3,198.3,198.3,198.3
2006-01-31T18:00:00-06:00,198.7,198.7,198.7,198.7
2006-02-28T18:00:00-06:00,199.8,199.8,199.8,199.8
2006-03-31T18:00:00-06:00,201.5,201.5,201.5,201.5
2006-04-30T19:00:00-05:00,202.5,202.5,202.5,202.5
2006-05-31T19:00:00-05:00,202.9,202.9,202.9,202.9
2006-06-30T19:00:00-05:00,203.5,203.5,203.5,203.5
2006-07-31T19:00:00-05:00,203.9,203.9,203.9,203.9
2006-08-31T19:00:00-05:00,202.9,202.9,202.9,202.9
2006-09-30T19:00:00-05:00,201.8,201.8,201.8,201.8
2006-10-31T18:00:00-06:00,201.5,201.5,201.5,201.5
2006-11-30T18:00:00-06:00,201.8,201.8,201.8,201.8
2006-12-31T18:00:00-06:00,202.416,202.416,202.416,202.416
2007-01-31T18:00:00-06:00,203.499,203.499,203.499,203.499
2007-02-28T18:00:00-06:00,205.352,205.352,205.352,205.352
2007-03-31T19:00:00-05:00,206.686,206.686,206.686,206.686
