time,open,high,low,close
2015-12-31T18:00:00-06:00,2.02,2.05,1.61,1.61
2016-01-31T18:00:00-06:00,1.62,1.62,1.35,1.41
2016-02-29T18:00:00-06:00,1.5,1.65,1.48,1.57
2016-03-31T19:00:00-05:00,1.56,1.7,1.47,1.61
2016-04-30T19:00:00-05:00,1.66,1.66,1.42,1.5
2016-05-31T19:00:00-05:00,1.55,1.55,1.19,1.23
2016-06-30T19:00:00-05:00,1.18,1.28,1.09,1.18
2016-07-31T19:00:00-05:00,1.22,1.31,1.22,1.25
2016-08-31T19:00:00-05:00,1.24,1.45,1.2,1.31
2016-09-30T19:00:00-05:00,1.31,1.56,1.31,1.5
2016-10-31T19:00:00-05:00,1.48,1.9,1.41,1.89
2016-11-30T18:00:00-06:00,1.97,2.09,1.82,1.94
2016-12-31T18:00:00-06:00,1.92,2.03,1.78,1.93
2017-01-31T18:00:00-06:00,1.97,1.98,1.79,1.83
2017-02-28T18:00:00-06:00,1.83,1.87,1.6,1.64
2017-03-31T19:00:00-05:00,1.56,1.57,1.36,1.49
2017-04-30T19:00:00-05:00,1.5,1.51,1.23,1.23
2017-05-31T19:00:00-05:00,1.23,1.28,1.13,1.28
2017-06-30T19:00:00-05:00,1.29,1.34,1.08,1.23
2017-07-31T19:00:00-05:00,1.18,1.24,1.1,1.11
2017-08-31T19:00:00-05:00,1.14,1.27,1,1.27
2017-09-30T19:00:00-05:00,1.33,1.35,1.19,1.23
2017-10-31T19:00:00-05:00,1.19,1.19,1.03,1.15
2017-11-30T18:00:00-06:00,1.1,1.15,0.98,1.01
2017-12-31T18:00:00-06:00,1.02,1.29,1.02,1.26
2018-01-31T18:00:00-06:00,1.3,1.36,1.2,1.22
2018-02-28T18:00:00-06:00,1.18,1.23,1.01,1.01
2018-03-31T19:00:00-05:00,0.96,1.18,0.96,1.08
2018-04-30T19:00:00-05:00,1.12,1.19,0.84,0.9
2018-05-31T19:00:00-05:00,0.97,1.04,0.9,0.92
2018-06-30T19:00:00-05:00,0.89,0.99,0.84,0.93
2018-07-31T19:00:00-05:00,0.97,0.97,0.73,0.75
2018-08-31T19:00:00-05:00,0.77,0.92,0.75,0.86
2018-09-30T19:00:00-05:00,0.86,1,0.74,0.81
2018-10-31T19:00:00-05:00,0.82,0.89,0.64,0.64
2018-11-30T18:00:00-06:00,0.6,0.6,0.24,0.24
2018-12-31T18:00:00-06:00,0.24,0.38,0.15,0.22
2019-01-31T18:00:00-06:00,0.3,0.31,0.19,0.28
2019-02-28T18:00:00-06:00,0.32,0.32,-0.05,0.01
2019-03-31T19:00:00-05:00,0.06,0.17,0.05,0.08
2019-04-30T19:00:00-05:00,0.09,0.11,-0.21,-0.21
2019-05-31T19:00:00-05:00,-0.28,-0.04,-0.28,-0.12
2019-06-30T19:00:00-05:00,-0.18,0.02,-0.25,-0.06
2019-07-31T19:00:00-05:00,-0.17,-0.17,-0.52,-0.49
2019-08-31T19:00:00-05:00,-0.51,-0.06,-0.51,-0.2
2019-09-30T19:00:00-05:00,-0.17,0.21,-0.19,0.15
2019-10-31T19:00:00-05:00,0.21,0.39,0.14,0.19
2019-11-30T18:00:00-06:00,0.23,0.37,0.15,0.37
2019-12-31T18:00:00-06:00,0.34,0.34,-0.04,-0.04
2020-01-31T18:00:00-06:00,-0.03,0.09,-0.2,-0.14
2020-02-29T18:00:00-06:00,-0.03,1.16,-0.03,0.59
2020-03-31T19:00:00-05:00,0.53,0.61,0.47,0.55
2020-04-30T19:00:00-05:00,0.52,0.61,0.51,0.51
2020-05-31T19:00:00-05:00,0.52,0.76,0.49,0.5
2020-06-30T19:00:00-05:00,0.55,0.55,0.46,0.46
2020-07-31T19:00:00-05:00,0.46,0.64,0.43,0.61
2020-08-31T19:00:00-05:00,0.56,0.61,0.52,0.59
2020-09-30T19:00:00-05:00,0.59,0.79,0.59,0.79
2020-10-31T19:00:00-05:00,0.78,0.88,0.68,0.76
2020-11-30T18:00:00-06:00,0.83,0.88,0.81,0.84
2020-12-31T18:00:00-06:00,0.84,1.07,0.84,1.05
2021-01-31T18:00:00-06:00,1.02,1.5,1.02,1.4
2021-02-28T18:00:00-06:00,1.4,1.73,1.38,1.71
2021-03-31T19:00:00-05:00,1.67,1.7,1.54,1.64
2021-04-30T19:00:00-05:00,1.59,1.67,1.54,1.57
2021-05-31T19:00:00-05:00,1.6,1.61,1.4,1.4
2021-06-30T19:00:00-05:00,1.43,1.43,1.14,1.18
2021-07-31T19:00:00-05:00,1.15,1.31,1.14,1.26
2021-08-31T19:00:00-05:00,1.26,1.51,1.24,1.48
2021-09-30T19:00:00-05:00,1.44,1.62,1.44,1.5
2021-10-31T19:00:00-05:00,1.53,1.61,1.38,1.38
2021-11-30T18:00:00-06:00,1.37,1.5,1.29,1.46
2021-12-31T18:00:00-06:00,1.55,1.71,1.55,1.57
2022-01-31T18:00:00-06:00,1.62,1.71,1.48,1.48
2022-02-28T18:00:00-06:00,1.4,1.93,1.4,1.8
2022-03-31T19:00:00-05:00,1.86,2.12,1.76,2.04
2022-04-30T19:00:00-05:00,2.09,2.27,1.66,1.69
2022-05-31T19:00:00-05:00,1.79,1.79,1.26,1.26
2022-06-30T19:00:00-05:00,1.15,1.15,0.19,0.26
2022-07-31T19:00:00-05:00,0.04,0.29,0.04,0.19
2022-08-31T19:00:00-05:00,0.29,0.62,0.12,0.5
2022-09-30T19:00:00-05:00,0.21,0.44,-0.17,-0.12
2022-10-31T19:00:00-05:00,-0.16,-0.04,-0.73,-0.69
2022-11-30T18:00:00-06:00,-0.8,-0.74,-0.87,-0.74
