time,open,high,low,close
2012-10-31T19:00:00-05:00,231.2,231.2,231.2,231.2
2012-11-30T18:00:00-06:00,231.2,231.2,231.2,231.2
2012-12-31T18:00:00-06:00,231.7,231.7,231.7,231.7
2013-01-31T18:00:00-06:00,232.9,232.9,232.9,232.9
2013-02-28T18:00:00-06:00,232.3,232.3,232.3,232.3
2013-03-31T19:00:00-05:00,231.8,231.8,231.8,231.8
2013-04-30T19:00:00-05:00,231.9,231.9,231.9,231.9
2013-05-31T19:00:00-05:00,232.4,232.4,232.4,232.4
2013-06-30T19:00:00-05:00,232.9,232.9,232.9,232.9
2013-07-31T19:00:00-05:00,233.5,233.5,233.5,233.5
2013-08-31T19:00:00-05:00,233.5,233.5,233.5,233.5
2013-09-30T19:00:00-05:00,233.7,233.7,233.7,233.7
2013-10-31T19:00:00-05:00,234.1,234.1,234.1,234.1
2013-11-30T18:00:00-06:00,234.7,234.7,234.7,234.7
2013-12-31T18:00:00-06:00,235.3,235.3,235.3,235.3
2014-01-31T18:00:00-06:00,235.5,235.5,235.5,235.5
2014-02-28T18:00:00-06:00,236,236,236,236
2014-03-31T19:00:00-05:00,236.5,236.5,236.5,236.5
2014-04-30T19:00:00-05:00,236.9,236.9,236.9,236.9
2014-05-31T19:00:00-05:00,237.2,237.2,237.2,237.2
2014-06-30T19:00:00-05:00,237.5,237.5,237.5,237.5
2014-07-31T19:00:00-05:00,237.5,237.5,237.5,237.5
2014-08-31T19:00:00-05:00,237.5,237.5,237.5,237.5
2014-09-30T19:00:00-05:00,237.4,237.4,237.4,237.4
2014-10-31T19:00:00-05:00,237,237,237,237
2014-11-30T18:00:00-06:00,236.3,236.3,236.3,236.3
2014-12-31T18:00:00-06:00,234.7,234.7,234.7,234.7
2015-01-31T18:00:00-06:00,235.3,235.3,235.3,235.3
2015-02-28T18:00:00-06:00,236,236,236,236
2015-03-31T19:00:00-05:00,236.2,236.2,236.2,236.2
2015-04-30T19:00:00-05:00,237,237,237,237
2015-05-31T19:00:00-05:00,237.7,237.7,237.7,237.7
2015-06-30T19:00:00-05:00,238,238,238,238
2015-07-31T19:00:00-05:00,238,238,238,238
2015-08-31T19:00:00-05:00,237.5,237.5,237.5,237.5
2015-09-30T19:00:00-05:00,237.7,237.7,237.7,237.7
2015-10-31T19:00:00-05:00,238,238,238,238
2015-11-30T18:00:00-06:00,237.8,237.8,237.8,237.8
2015-12-31T18:00:00-06:00,237.7,237.7,237.7,237.7
2016-01-31T18:00:00-06:00,237.3,237.3,237.3,237.3
2016-02-29T18:00:00-06:00,238.1,238.1,238.1,238.1
2016-03-31T19:00:00-05:00,239,239,239,239
2016-04-30T19:00:00-05:00,239.6,239.6,239.6,239.6
2016-05-31T19:00:00-05:00,240.2,240.2,240.2,240.2
2016-06-30T19:00:00-05:00,240.1,240.1,240.1,240.1
2016-07-31T19:00:00-05:00,240.5,240.5,240.5,240.5
2016-08-31T19:00:00-05:00,241.2,241.2,241.2,241.2
2016-09-30T19:00:00-05:00,241.7,241.7,241.7,241.7
2016-10-31T19:00:00-05:00,242,242,242,242
2016-11-30T18:00:00-06:00,242.6,242.6,242.6,242.6
2016-12-31T18:00:00-06:00,243.6,243.6,243.6,243.6
2017-01-31T18:00:00-06:00,244,244,244,244
2017-02-28T18:00:00-06:00,243.9,243.9,243.9,243.9
2017-03-31T19:00:00-05:00,244.2,244.2,244.2,244.2
2017-04-30T19:00:00-05:00,244,244,244,244
2017-05-31T19:00:00-05:00,244.2,244.2,244.2,244.2
2017-06-30T19:00:00-05:00,244.2,244.2,244.2,244.2
2017-07-31T19:00:00-05:00,245.2,245.2,245.2,245.2
2017-08-31T19:00:00-05:00,246.4,246.4,246.4,246.4
2017-09-30T19:00:00-05:00,246.6,246.6,246.6,246.6
2017-10-31T19:00:00-05:00,247.3,247.3,247.3,247.3
2017-11-30T18:00:00-06:00,247.8,247.8,247.8,247.8
2017-12-31T18:00:00-06:00,248.7,248.7,248.7,248.7
2018-01-31T18:00:00-06:00,249.4,249.4,249.4,249.4
2018-02-28T18:00:00-06:00,249.6,249.6,249.6,249.6
2018-03-31T19:00:00-05:00,250.1,250.1,250.1,250.1
2018-04-30T19:00:00-05:00,250.8,250.8,250.8,250.8
2018-05-31T19:00:00-05:00,251.1,251.1,251.1,251.1
2018-06-30T19:00:00-05:00,251.3,251.3,251.3,251.3
2018-07-31T19:00:00-05:00,251.7,251.7,251.7,251.7
2018-08-31T19:00:00-05:00,252.2,252.2,252.2,252.2
2018-09-30T19:00:00-05:00,252.9,252.9,252.9,252.9
2018-10-31T19:00:00-05:00,252.7,252.7,252.7,252.7
2018-11-30T18:00:00-06:00,252.6,252.6,252.6,252.6
2018-12-31T18:00:00-06:00,252.5,252.5,252.5,252.5
2019-01-31T18:00:00-06:00,253.1,253.1,253.1,253.1
2019-02-28T18:00:00-06:00,254.3,254.3,254.3,254.3
2019-03-31T19:00:00-05:00,255.2,255.2,255.2,255.2
2019-04-30T19:00:00-05:00,255.3,255.3,255.3,255.3
2019-05-31T19:00:00-05:00,255.4,255.4,255.4,255.4
2019-06-30T19:00:00-05:00,255.9,255.9,255.9,255.9
2019-07-31T19:00:00-05:00,256.2,256.2,256.2,256.2
2019-08-31T19:00:00-05:00,256.6,256.6,256.6,256.6
2019-09-30T19:00:00-05:00,257.3,257.3,257.3,257.3
2019-10-31T19:00:00-05:00,257.8,257.8,257.8,257.8
2019-11-30T18:00:00-06:00,258.3,258.3,258.3,258.3
2019-12-31T18:00:00-06:00,258.7,258.7,258.7,258.7
2020-01-31T18:00:00-06:00,259,259,259,259
2020-02-29T18:00:00-06:00,258.2,258.2,258.2,258.2
2020-03-31T19:00:00-05:00,256.1,256.1,256.1,256.1
2020-04-30T19:00:00-05:00,255.9,255.9,255.9,255.9
2020-05-31T19:00:00-05:00,257.2,257.2,257.2,257.2
2020-06-30T19:00:00-05:00,258.5,258.5,258.5,258.5
2020-07-31T19:00:00-05:00,259.6,259.6,259.6,259.6
2020-08-31T19:00:00-05:00,260.2,260.2,260.2,260.2
2020-09-30T19:00:00-05:00,260.4,260.4,260.4,260.4
2020-10-31T19:00:00-05:00,260.7,260.7,260.7,260.7
2020-11-30T18:00:00-06:00,261.6,261.6,261.6,261.6
2020-12-31T18:00:00-06:00,262.2,262.2,262.2,262.2
2021-01-31T18:00:00-06:00,263.3,263.3,263.3,263.3
2021-02-28T18:00:00-06:00,265,265,265,265
2021-03-31T19:00:00-05:00,266.7,266.7,266.7,266.7
2021-04-30T19:00:00-05:00,268.6,268.6,268.6,268.6
2021-05-31T19:00:00-05:00,271,271,271,271
2021-06-30T19:00:00-05:00,272.2,272.2,272.2,272.2
2021-07-31T19:00:00-05:00,273.1,273.1,273.1,273.1
2021-08-31T19:00:00-05:00,274.2,274.2,274.2,274.2
2021-09-30T19:00:00-05:00,276.6,276.6,276.6,276.6
2021-10-31T19:00:00-05:00,278.5,278.5,278.5,278.5
2021-11-30T18:00:00-06:00,280.1,280.1,280.1,280.1
2021-12-31T18:00:00-06:00,281.9,281.9,281.9,281.9
2022-01-31T18:00:00-06:00,284.2,284.2,284.2,284.2
2022-02-28T18:00:00-06:00,287.7,287.7,287.7,287.7
2022-03-31T19:00:00-05:00,288.7,288.7,288.7,288.7
2022-04-30T19:00:00-05:00,291.5,291.5,291.5,291.5
2022-05-31T19:00:00-05:00,295.3,295.3,295.3,295.3
2022-06-30T19:00:00-05:00,295.3,295.3,295.3,295.3
2022-07-31T19:00:00-05:00,295.6,295.6,295.6,295.6
2022-08-31T19:00:00-05:00,296.8,296.8,296.8,296.8
2022-09-30T19:00:00-05:00,298.1,298.1,298.1,298.1
