time,open,high,low,close
1997-12-31T16:00:00-06:00,5.74399996,5.74399996,5.37400007,5.56599998
1998-02-01T16:00:00-06:00,5.57000017,5.67000008,5.44299984,5.65700006
1998-03-01T16:00:00-06:00,5.70300007,5.77899981,5.54500008,5.71199989
1998-03-31T16:00:00-06:00,5.65799999,5.8119998,5.50699997,5.8119998
1998-04-30T16:00:00-05:00,5.82000017,5.82000017,5.5710001,5.5710001
1998-05-31T16:00:00-05:00,5.55800009,5.59100008,5.3579998,5.45900011
1998-06-30T16:00:00-05:00,5.4460001,5.52400017,5.39300013,5.50299978
1998-08-02T16:00:00-05:00,5.44899988,5.44899988,5.07299995,5.07299995
1998-08-31T16:00:00-05:00,5.04799986,5.06799984,4.5710001,4.5710001
1998-09-30T16:00:00-05:00,4.42199993,4.79899979,4.16800022,4.49900007
1998-11-01T16:00:00-06:00,4.76000023,4.88700008,4.73600006,4.83199978
1998-11-30T16:00:00-06:00,4.72200012,4.8499999,4.5250001,4.6420002
1998-12-31T16:00:00-06:00,4.65799999,4.90299988,4.60599995,4.66099977
1999-01-31T16:00:00-06:00,4.75299978,5.35300016,4.75299978,5.35300016
1999-02-28T16:00:00-06:00,5.3920002,5.41900015,5.10099983,5.19099998
1999-03-31T16:00:00-06:00,5.2420001,5.27600002,5.03999996,5.21600008
1999-05-02T16:00:00-05:00,5.35900021,5.66099977,5.35900021,5.62799978
1999-05-31T16:00:00-05:00,5.76200008,6.03800011,5.76200008,5.92600012
1999-06-30T16:00:00-05:00,5.78499985,5.88800001,5.63700008,5.87599993
1999-08-01T16:00:00-05:00,5.92399979,6.16200018,5.71299982,5.95699978
1999-08-31T16:00:00-05:00,5.97399998,6.0079999,5.79799986,5.96099997
1999-09-30T16:00:00-05:00,5.88100004,6.23500013,5.88100004,6.11899996
1999-10-31T16:00:00-06:00,6.05000019,6.20599985,5.92199993,6.20599985
1999-11-30T16:00:00-06:00,6.19299984,6.421,6.10200024,6.36800003
2000-01-02T16:00:00-06:00,6.59399986,6.78999996,6.49900007,6.69899988
2000-01-31T16:00:00-06:00,6.66200018,6.67299986,6.36299992,6.41800022
2000-02-29T16:00:00-06:00,6.40899992,6.41300011,6.04799986,6.04799986
2000-04-02T16:00:00-05:00,5.96500015,6.22700024,5.80499983,6.22700024
2000-04-30T16:00:00-05:00,6.28399992,6.56799984,6.28399992,6.38000011
2000-05-31T16:00:00-05:00,6.28499985,6.28499985,6.00299978,6.03599977
2000-07-02T16:00:00-05:00,5.99100018,6.16499996,5.98400021,6.00400019
2000-07-31T16:00:00-05:00,6.03999996,6.03999996,5.72100019,5.79500008
2000-08-31T16:00:00-05:00,5.72900009,5.90500021,5.68900013,5.82499981
2000-10-01T16:00:00-05:00,5.83099985,5.89499998,5.59399986,5.73600006
2000-10-31T16:00:00-06:00,5.76100016,5.8670001,5.53000021,5.53000021
2000-11-30T16:00:00-06:00,5.47800016,5.55499983,5.04099989,5.12400007
2000-12-31T16:00:00-06:00,4.921,5.31500006,4.921,5.23099995
2001-01-31T16:00:00-06:00,5.11199999,5.21299982,4.95599985,4.95599985
2001-02-28T16:00:00-06:00,4.90399981,5.00899982,4.74800014,4.99900007
2001-04-01T16:00:00-05:00,4.97300005,5.30000019,4.92500019,5.18599987
2001-04-30T16:00:00-05:00,5.33599997,5.52199984,5.17000008,5.51100016
2001-05-31T16:00:00-05:00,5.38500023,5.38500023,5.12799978,5.34100008
2001-07-01T16:00:00-05:00,5.32499981,5.40399981,5.07399988,5.07399988
2001-07-31T16:00:00-05:00,5.05499983,5.17199993,4.76599979,4.8119998
2001-09-02T16:00:00-05:00,4.95800018,4.96299982,4.55900002,4.55900002
2001-09-30T16:00:00-05:00,4.54199982,4.66800022,4.41599989,4.41599989
2001-10-31T16:00:00-06:00,4.24399996,5.01599979,4.1869998,4.76499987
2001-12-02T16:00:00-06:00,4.69099998,5.19999981,4.66699982,5.07200003
2001-12-31T16:00:00-06:00,5.02899981,5.15999985,4.84100008,5.01300001
2002-01-31T16:00:00-06:00,5.046,5.046,4.83300018,4.83300018
2002-02-28T16:00:00-06:00,4.87400007,5.40999985,4.87400007,5.40600014
2002-03-31T16:00:00-06:00,5.42600012,5.42600012,5.09600019,5.11999989
2002-04-30T16:00:00-05:00,5.08900023,5.28000021,5.02600002,5.02600002
2002-06-02T16:00:00-05:00,4.99800014,5.05100012,4.73000002,4.82299995
2002-06-30T16:00:00-05:00,4.78299999,4.79799986,4.3829999,4.58799982
2002-07-31T16:00:00-05:00,4.45900011,4.45900011,4.08799982,4.1420002
2002-09-01T16:00:00-05:00,3.96499991,4.06099987,3.64700007,3.77399993
2002-09-30T16:00:00-05:00,3.5999999,4.26100016,3.56999993,3.96300006
2002-10-31T16:00:00-06:00,3.89499998,4.25699997,3.84100008,4.25699997
2002-12-01T16:00:00-06:00,4.23099995,4.23099995,3.79200006,3.79200006
2002-12-31T16:00:00-06:00,3.81800008,4.17399979,3.81800008,3.97099996
2003-02-02T16:00:00-06:00,3.99799991,4.00199986,3.73900008,3.73900008
2003-03-02T16:00:00-06:00,3.67499995,3.98600006,3.56399989,3.92600012
2003-03-31T16:00:00-06:00,3.80200005,4.01599979,3.80200005,3.93099999
2003-04-30T16:00:00-05:00,3.83999991,3.88800001,3.31599998,3.33699989
2003-06-01T16:00:00-05:00,3.41199994,3.54699993,3.16599989,3.54699993
2003-06-30T16:00:00-05:00,3.51600003,4.44099998,3.51600003,4.30900002
2003-07-31T16:00:00-05:00,4.40999985,4.55999994,4.17999983,4.42000008
2003-08-31T16:00:00-05:00,4.45800018,4.61000013,4.07999992,4.07999992
2003-09-30T16:00:00-05:00,3.94000006,4.46199989,3.93400002,4.34800005
2003-11-02T16:00:00-06:00,4.34399986,4.44399977,4.14599991,4.24900007
2003-11-30T16:00:00-06:00,4.38600016,4.40299988,4.12799978,4.26000023
2003-12-31T16:00:00-06:00,4.25299978,4.38000011,3.96600008,4.18300009
2004-02-01T16:00:00-06:00,4.14699984,4.16900015,4.01499987,4.03999996
2004-02-29T16:00:00-06:00,3.9749999,4.05600023,3.68300009,3.89599991
2004-03-31T16:00:00-06:00,3.83699989,4.53999996,3.83699989,4.53999996
